"","Reporter.Countries","Partner.Countries","Value_YearMean","LongitudeReport","LatitudeReport","LongitudePartner","LatitudePartner"
"3154","United Kingdom of Great Britain and Northern Ireland","Indonesia",4.4,-2.86563164,54.12387156,117.2401137,-2.21505456
"3155","United Kingdom of Great Britain and Northern Ireland","Iran (Islamic Republic of)",1.2,-2.86563164,54.12387156,54.27407004,32.57503292
"3156","United Kingdom of Great Britain and Northern Ireland","Ireland",4096,-2.86563164,54.12387156,-8.13793569,53.1754487
"3157","United Kingdom of Great Britain and Northern Ireland","Israel",28,-2.86563164,54.12387156,35.00444693,31.46110101
"3158","United Kingdom of Great Britain and Northern Ireland","Italy",88.8,-2.86563164,54.12387156,12.07001339,42.79662641
"3159","United Kingdom of Great Britain and Northern Ireland","Jamaica",0.2,-2.86563164,54.12387156,-77.31482593,18.15694878
"3160","United Kingdom of Great Britain and Northern Ireland","Japan",29.4,-2.86563164,54.12387156,138.0308956,37.59230135
"3161","United Kingdom of Great Britain and Northern Ireland","Jordan",4.6,-2.86563164,54.12387156,36.77136104,31.24579091
"3162","United Kingdom of Great Britain and Northern Ireland","Kenya",5,-2.86563164,54.12387156,37.79593973,0.59988022
"3163","United Kingdom of Great Britain and Northern Ireland","Kuwait",28.6,-2.86563164,54.12387156,47.58700459,29.33431262
"3164","United Kingdom of Great Britain and Northern Ireland","Latvia",8,-2.86563164,54.12387156,24.91235983,56.85085163
"3165","United Kingdom of Great Britain and Northern Ireland","Lebanon",0.8,-2.86563164,54.12387156,35.88016072,33.92306631
"3166","United Kingdom of Great Britain and Northern Ireland","Lithuania",40.8,-2.86563164,54.12387156,23.88719355,55.32610984
"3167","United Kingdom of Great Britain and Northern Ireland","Luxembourg",6,-2.86563164,54.12387156,6.07182201,49.76725361
"3168","United Kingdom of Great Britain and Northern Ireland","Malaysia",14.6,-2.86563164,54.12387156,109.6976228,3.78986846
"3169","United Kingdom of Great Britain and Northern Ireland","Maldives",3.8,-2.86563164,54.12387156,73.45713004,3.7287092
"3170","United Kingdom of Great Britain and Northern Ireland","Malta",2.2,-2.86563164,54.12387156,14.40523316,35.92149632
"3171","United Kingdom of Great Britain and Northern Ireland","Mauritius",0.2,-2.86563164,54.12387156,57.57120551,-20.27768704
"3172","United Kingdom of Great Britain and Northern Ireland","Mexico",25.4,-2.86563164,54.12387156,-102.5234517,23.94753724
"3173","United Kingdom of Great Britain and Northern Ireland","Montenegro",0.2,-2.86563164,54.12387156,19.23883939,42.78890259
"3174","United Kingdom of Great Britain and Northern Ireland","Morocco",7.4,-2.86563164,54.12387156,-8.45615795,29.83762955
"3175","United Kingdom of Great Britain and Northern Ireland","Myanmar",0.2,-2.86563164,54.12387156,96.48843321,21.18566599
"3176","United Kingdom of Great Britain and Northern Ireland","Nepal",0.2,-2.86563164,54.12387156,83.9158264,28.24891365
"3177","United Kingdom of Great Britain and Northern Ireland","Netherlands",565.6,-2.86563164,54.12387156,5.28144793,52.1007899
"3178","United Kingdom of Great Britain and Northern Ireland","New Zealand",14.6,-2.86563164,54.12387156,171.4849235,-41.81113557
"3179","United Kingdom of Great Britain and Northern Ireland","Nigeria",0.4,-2.86563164,54.12387156,8.08943895,9.59411452
"3180","United Kingdom of Great Britain and Northern Ireland","Norway",127.8,-2.86563164,54.12387156,15.34834656,68.75015572
"3181","United Kingdom of Great Britain and Northern Ireland","Pakistan",0.2,-2.86563164,54.12387156,69.33957937,29.9497515
"3182","United Kingdom of Great Britain and Northern Ireland","Philippines",1.4,-2.86563164,54.12387156,122.8839325,11.77536778
"3183","United Kingdom of Great Britain and Northern Ireland","Poland",97.4,-2.86563164,54.12387156,19.39012835,52.12759564
"3184","United Kingdom of Great Britain and Northern Ireland","Portugal",3.2,-2.86563164,54.12387156,-8.50104361,39.59550671
"3185","United Kingdom of Great Britain and Northern Ireland","Qatar",31.4,-2.86563164,54.12387156,51.18479632,25.30601188
"3186","United Kingdom of Great Britain and Northern Ireland","Republic of Korea",52.6,-2.86563164,54.12387156,127.8391609,36.38523983
"3187","United Kingdom of Great Britain and Northern Ireland","Republic of Moldova",0.6,-2.86563164,54.12387156,28.45673372,47.19498804
"3188","United Kingdom of Great Britain and Northern Ireland","Romania",81.6,-2.86563164,54.12387156,24.97293039,45.85243127
"3189","United Kingdom of Great Britain and Northern Ireland","Russian Federation",30.8,-2.86563164,54.12387156,96.68656112,61.98052209
"3190","United Kingdom of Great Britain and Northern Ireland","Saudi Arabia",66.6,-2.86563164,54.12387156,44.53686271,24.12245841
"3191","United Kingdom of Great Britain and Northern Ireland","Serbia",3.6,-2.86563164,54.12387156,20.78958334,44.2215032
"3192","United Kingdom of Great Britain and Northern Ireland","Sierra Leone",2.2,-2.86563164,54.12387156,-11.79271247,8.56329593
"3193","United Kingdom of Great Britain and Northern Ireland","Singapore",37.2,-2.86563164,54.12387156,103.8172559,1.35876087
"3194","United Kingdom of Great Britain and Northern Ireland","Slovakia",13.8,-2.86563164,54.12387156,19.47905218,48.70547528
"3195","United Kingdom of Great Britain and Northern Ireland","Slovenia",0.8,-2.86563164,54.12387156,14.80444238,46.11554772
"3196","United Kingdom of Great Britain and Northern Ireland","Somalia",0.2,-2.86563164,54.12387156,45.70714487,4.75062876
"3197","United Kingdom of Great Britain and Northern Ireland","South Africa",260.6,-2.86563164,54.12387156,25.08390093,-29.00034095
"3198","United Kingdom of Great Britain and Northern Ireland","Spain",169.4,-2.86563164,54.12387156,-3.64755047,40.24448698
"3199","United Kingdom of Great Britain and Northern Ireland","Sri Lanka",0.8,-2.86563164,54.12387156,80.70108238,7.61266509
"3200","United Kingdom of Great Britain and Northern Ireland","Sweden",692.4,-2.86563164,54.12387156,16.74558049,62.77966519
"3201","United Kingdom of Great Britain and Northern Ireland","Switzerland",174.4,-2.86563164,54.12387156,8.20867471,46.79785878
"3202","United Kingdom of Great Britain and Northern Ireland","Thailand",12,-2.86563164,54.12387156,101.0028813,15.11815794
"3203","United Kingdom of Great Britain and Northern Ireland","Trinidad and Tobago",0.2,-2.86563164,54.12387156,-61.26567923,10.45733408
"3204","United Kingdom of Great Britain and Northern Ireland","Turkey",62.6,-2.86563164,54.12387156,35.16895346,39.0616029
"3205","United Kingdom of Great Britain and Northern Ireland","Ukraine",33,-2.86563164,54.12387156,31.38326469,48.99656673
"3206","United Kingdom of Great Britain and Northern Ireland","United Arab Emirates",114,-2.86563164,54.12387156,54.3001671,23.90528188
"3207","United Kingdom of Great Britain and Northern Ireland","United States of America",1027,-2.86563164,54.12387156,-112.4616737,45.6795472
"3208","United Kingdom of Great Britain and Northern Ireland","Venezuela (Bolivarian Republic of)",6.8,-2.86563164,54.12387156,-66.18184123,7.12422421
"3209","United Kingdom of Great Britain and Northern Ireland","Viet Nam",245.6,-2.86563164,54.12387156,106.299147,16.6460167
"3210","United Kingdom of Great Britain and Northern Ireland","Zimbabwe",7.6,-2.86563164,54.12387156,29.8514412,-19.00420419
"3211","United Republic of Tanzania","Algeria",21.4,34.81309981,-6.27565408,2.61732301,28.15893849
"3212","United Republic of Tanzania","Australia",656.4,34.81309981,-6.27565408,134.4910001,-25.73288704
"3213","United Republic of Tanzania","Austria",0.2,34.81309981,-6.27565408,14.1264761,47.58549439
"3214","United Republic of Tanzania","Belarus",1.8,34.81309981,-6.27565408,28.03209307,53.53131377
"3215","United Republic of Tanzania","Belgium",4984.2,34.81309981,-6.27565408,4.64065114,50.63981576
"3216","United Republic of Tanzania","Bosnia and Herzegovina",0.2,34.81309981,-6.27565408,17.76876733,44.17450125
"3217","United Republic of Tanzania","Bulgaria",3.8,34.81309981,-6.27565408,25.21552909,42.76890318
"3218","United Republic of Tanzania","Canada",622.8,34.81309981,-6.27565408,-98.30777028,61.36206324
"3219","United Republic of Tanzania","China, mainland",274.2,34.81309981,-6.27565408,103.8190735,36.56176546
"3220","United Republic of Tanzania","China, Taiwan Province of",84,34.81309981,-6.27565408,120.9542728,23.7539928
"3221","United Republic of Tanzania","Colombia",28.8,34.81309981,-6.27565408,-73.08114582,3.91383431
"3222","United Republic of Tanzania","Croatia",0.8,34.81309981,-6.27565408,16.40412899,45.08047631
"3223","United Republic of Tanzania","Democratic People's Republic of Korea",17.8,34.81309981,-6.27565408,127.1924797,40.15350311
"3224","United Republic of Tanzania","Denmark",444.8,34.81309981,-6.27565408,10.02800992,55.98125296
"3225","United Republic of Tanzania","Egypt",15.6,34.81309981,-6.27565408,29.86190099,26.49593311
"3226","United Republic of Tanzania","Finland",837.2,34.81309981,-6.27565408,26.2746656,64.49884603
"3227","United Republic of Tanzania","France",486.6,34.81309981,-6.27565408,-2.76172945,42.17344011
"3228","United Republic of Tanzania","Germany",7797.6,34.81309981,-6.27565408,10.38578051,51.10698181
"3229","United Republic of Tanzania","Greece",103.8,34.81309981,-6.27565408,22.95555794,39.07469623
"3230","United Republic of Tanzania","Hungary",4,34.81309981,-6.27565408,19.39559116,47.16277506
"3231","United Republic of Tanzania","India",1208.6,34.81309981,-6.27565408,79.6119761,22.88578212
"3232","United Republic of Tanzania","Indonesia",12.4,34.81309981,-6.27565408,117.2401137,-2.21505456
"3233","United Republic of Tanzania","Iran (Islamic Republic of)",3,34.81309981,-6.27565408,54.27407004,32.57503292
"3234","United Republic of Tanzania","Ireland",84.6,34.81309981,-6.27565408,-8.13793569,53.1754487
"3235","United Republic of Tanzania","Israel",851,34.81309981,-6.27565408,35.00444693,31.46110101
"3236","United Republic of Tanzania","Italy",9159.4,34.81309981,-6.27565408,12.07001339,42.79662641
"3237","United Republic of Tanzania","Japan",13107,34.81309981,-6.27565408,138.0308956,37.59230135
"3238","United Republic of Tanzania","Kenya",56.6,34.81309981,-6.27565408,37.79593973,0.59988022
"3239","United Republic of Tanzania","Latvia",3.8,34.81309981,-6.27565408,24.91235983,56.85085163
"3240","United Republic of Tanzania","Lebanon",0.2,34.81309981,-6.27565408,35.88016072,33.92306631
"3241","United Republic of Tanzania","Malaysia",36.2,34.81309981,-6.27565408,109.6976228,3.78986846
"3242","United Republic of Tanzania","Mauritius",11.6,34.81309981,-6.27565408,57.57120551,-20.27768704
"3243","United Republic of Tanzania","Morocco",1733.4,34.81309981,-6.27565408,-8.45615795,29.83762955
"3244","United Republic of Tanzania","Mozambique",0.6,34.81309981,-6.27565408,35.53367543,-17.27381643
"3245","United Republic of Tanzania","Netherlands",136,34.81309981,-6.27565408,5.28144793,52.1007899
"3246","United Republic of Tanzania","New Zealand",89.8,34.81309981,-6.27565408,171.4849235,-41.81113557
"3247","United Republic of Tanzania","North Macedonia",3.8,34.81309981,-6.27565408,21.68211346,41.59530893
"3248","United Republic of Tanzania","Norway",58.8,34.81309981,-6.27565408,15.34834656,68.75015572
"3249","United Republic of Tanzania","Philippines",23.8,34.81309981,-6.27565408,122.8839325,11.77536778
"3250","United Republic of Tanzania","Poland",61.8,34.81309981,-6.27565408,19.39012835,52.12759564
"3251","United Republic of Tanzania","Portugal",55,34.81309981,-6.27565408,-8.50104361,39.59550671
"3252","United Republic of Tanzania","Qatar",0.8,34.81309981,-6.27565408,51.18479632,25.30601188
"3253","United Republic of Tanzania","Republic of Korea",981.4,34.81309981,-6.27565408,127.8391609,36.38523983
"3254","United Republic of Tanzania","Romania",108.2,34.81309981,-6.27565408,24.97293039,45.85243127
"3255","United Republic of Tanzania","Russian Federation",1099.4,34.81309981,-6.27565408,96.68656112,61.98052209
"3256","United Republic of Tanzania","Rwanda",313.6,34.81309981,-6.27565408,29.91988515,-1.99033832
"3257","United Republic of Tanzania","Saudi Arabia",4,34.81309981,-6.27565408,44.53686271,24.12245841
"3258","United Republic of Tanzania","Serbia",43.4,34.81309981,-6.27565408,20.78958334,44.2215032
"3259","United Republic of Tanzania","Singapore",149.4,34.81309981,-6.27565408,103.8172559,1.35876087
"3260","United Republic of Tanzania","Slovenia",5.2,34.81309981,-6.27565408,14.80444238,46.11554772
"3261","United Republic of Tanzania","South Africa",1029.2,34.81309981,-6.27565408,25.08390093,-29.00034095
"3262","United Republic of Tanzania","Spain",545,34.81309981,-6.27565408,-3.64755047,40.24448698
"3263","United Republic of Tanzania","Sweden",1046.8,34.81309981,-6.27565408,16.74558049,62.77966519
"3264","United Republic of Tanzania","Switzerland",1031.4,34.81309981,-6.27565408,8.20867471,46.79785878
"3265","United Republic of Tanzania","Thailand",2,34.81309981,-6.27565408,101.0028813,15.11815794
"3266","United Republic of Tanzania","Turkey",18.4,34.81309981,-6.27565408,35.16895346,39.0616029
"3267","United Republic of Tanzania","Uganda",1400,34.81309981,-6.27565408,32.36907971,1.27469299
"3268","United Republic of Tanzania","United Arab Emirates",87,34.81309981,-6.27565408,54.3001671,23.90528188
"3269","United Republic of Tanzania","United Kingdom of Great Britain and Northern Ireland",382.4,34.81309981,-6.27565408,-2.86563164,54.12387156
"3270","United Republic of Tanzania","United States of America",4190.4,34.81309981,-6.27565408,-112.4616737,45.6795472
"3271","United Republic of Tanzania","Viet Nam",70,34.81309981,-6.27565408,106.299147,16.6460167
"3272","United States of America","Antigua and Barbuda",0.2,-112.4616737,45.6795472,-61.79469343,17.2774996
"3273","United States of America","Argentina",12.6,-112.4616737,45.6795472,-65.17980692,-35.3813488
"3274","United States of America","Australia",81.8,-112.4616737,45.6795472,134.4910001,-25.73288704
"3275","United States of America","Bahamas",14,-112.4616737,45.6795472,-76.62843038,24.29036702
"3276","United States of America","Bahrain",27.2,-112.4616737,45.6795472,50.54196932,26.04205135
"3277","United States of America","Bangladesh",4.8,-112.4616737,45.6795472,90.23812743,23.86731158
"3278","United States of America","Barbados",1.8,-112.4616737,45.6795472,-59.559797,13.18145428
"3279","United States of America","Belgium",205.4,-112.4616737,45.6795472,4.64065114,50.63981576
"3280","United States of America","Belize",8.6,-112.4616737,45.6795472,-88.71010486,17.20027509
"3281","United States of America","Brazil",53.4,-112.4616737,45.6795472,-53.09783113,-10.78777702
"3282","United States of America","Bulgaria",0.2,-112.4616737,45.6795472,25.21552909,42.76890318
"3283","United States of America","Cabo Verde",2.4,-112.4616737,45.6795472,-23.9598882,15.95523324
"3284","United States of America","Cambodia",1.4,-112.4616737,45.6795472,104.9069433,12.72004786
"3285","United States of America","Canada",23797.4,-112.4616737,45.6795472,-98.30777028,61.36206324
"3286","United States of America","Chile",43.2,-112.4616737,45.6795472,-71.38256213,-37.73070989
"3287","United States of America","China, Hong Kong SAR",91,-112.4616737,45.6795472,114.1138045,22.39827737
"3288","United States of America","China, Macao SAR",1,-112.4616737,45.6795472,113.5093212,22.22311688
"3289","United States of America","China, mainland",276,-112.4616737,45.6795472,103.8190735,36.56176546
"3290","United States of America","China, Taiwan Province of",128.2,-112.4616737,45.6795472,120.9542728,23.7539928
"3291","United States of America","Colombia",6,-112.4616737,45.6795472,-73.08114582,3.91383431
"3292","United States of America","Comoros",4,-112.4616737,45.6795472,43.68253968,-11.87783444
"3293","United States of America","Costa Rica",133.4,-112.4616737,45.6795472,-84.19208768,9.97634464
"3294","United States of America","Cyprus",0.2,-112.4616737,45.6795472,33.0060022,34.91667211
"3295","United States of America","Czechia",4.8,-112.4616737,45.6795472,15.31240163,49.73341233
"3296","United States of America","Denmark",0.8,-112.4616737,45.6795472,10.02800992,55.98125296
"3297","United States of America","Djibouti",3.6,-112.4616737,45.6795472,42.5606754,11.74871806
"3298","United States of America","Dominica",0.2,-112.4616737,45.6795472,-61.357726,15.4394702
"3299","United States of America","Dominican Republic",83.6,-112.4616737,45.6795472,-70.50568896,18.89433082
"3300","United States of America","Ecuador",36.2,-112.4616737,45.6795472,-78.75201922,-1.42381612
"3301","United States of America","Estonia",11,-112.4616737,45.6795472,25.54248537,58.67192972
"3302","United States of America","Finland",13.4,-112.4616737,45.6795472,26.2746656,64.49884603
"3303","United States of America","France",59.4,-112.4616737,45.6795472,-2.76172945,42.17344011
"3304","United States of America","French Polynesia",0.8,-112.4616737,45.6795472,-144.9049439,-14.72227409
"3305","United States of America","Germany",2382.2,-112.4616737,45.6795472,10.38578051,51.10698181
"3306","United States of America","Greece",4.2,-112.4616737,45.6795472,22.95555794,39.07469623
"3307","United States of America","Grenada",0.2,-112.4616737,45.6795472,-61.68220189,12.11725044
"3308","United States of America","Guyana",5.2,-112.4616737,45.6795472,-58.98202459,4.79378034
"3309","United States of America","Honduras",9,-112.4616737,45.6795472,-86.6151661,14.82688165
"3310","United States of America","Hungary",1.6,-112.4616737,45.6795472,19.39559116,47.16277506
"3311","United States of America","India",1.2,-112.4616737,45.6795472,79.6119761,22.88578212
